cells_per_metacell,min_metacells,seed,cell_type,gene,rho
30,20,123,enterocyte of epithelium of large intestine,CYP3A5,0.07480983057606629
30,20,123,enterocyte of epithelium of large intestine,CYP2B6,0.3577516854969356
30,20,123,enterocyte of epithelium of large intestine,CYP2C8,0.20924295309897972
30,20,123,enterocyte of epithelium of large intestine,CYP2C9,0.3755769311471459
30,20,123,enterocyte of epithelium of large intestine,CYP1A2,0.09112058476567773
30,20,123,enterocyte of epithelium of large intestine,CYP7A1,-0.0009650000130428957
30,20,123,enterocyte of epithelium of large intestine,UGT1A1,0.2815741983040279
30,20,123,enterocyte of epithelium of large intestine,UGT1A6,0.210170450719914
30,20,123,enterocyte of epithelium of large intestine,SULT2A1,0.16339279512906613
30,20,123,enterocyte of epithelium of large intestine,GSTA1,0.1871549724696516
30,20,123,enterocyte of epithelium of large intestine,GSTA2,0.12950097195994054
30,20,123,enterocyte of epithelium of large intestine,ABCB1,0.2680218164488519
30,20,123,enterocyte of epithelium of large intestine,ABCC2,0.17064032820978567
30,20,123,enterocyte of epithelium of large intestine,ABCC3,0.16077085513571496
30,20,123,enterocyte of epithelium of large intestine,SLCO1B1,-0.0612681916685323
30,20,123,enterocyte of epithelium of large intestine,G6PC1,0.06785581210945636
30,20,123,enterocyte of epithelium of large intestine,PCK1,-0.0009921795954832178
30,20,123,enterocyte of epithelium of large intestine,CPT1A,0.27565021477923624
30,20,123,enterocyte of epithelium of large intestine,NFKB1,0.35269723209645715
30,20,123,enterocyte of epithelium of small intestine,CYP3A4,0.5722086541173363
30,20,123,enterocyte of epithelium of small intestine,CYP3A5,0.7206682288308128
30,20,123,enterocyte of epithelium of small intestine,CYP2B6,0.4426982227294861
30,20,123,enterocyte of epithelium of small intestine,CYP2C8,-0.07108712523478862
30,20,123,enterocyte of epithelium of small intestine,CYP2C9,0.5373285688164192
30,20,123,enterocyte of epithelium of small intestine,CYP1A2,
30,20,123,enterocyte of epithelium of small intestine,CYP7A1,-0.012113145272285712
30,20,123,enterocyte of epithelium of small intestine,UGT1A1,0.4523728965498439
30,20,123,enterocyte of epithelium of small intestine,UGT1A6,0.08216406667400213
30,20,123,enterocyte of epithelium of small intestine,SULT2A1,0.4080813306328943
30,20,123,enterocyte of epithelium of small intestine,GSTA1,0.13549995649612892
30,20,123,enterocyte of epithelium of small intestine,GSTA2,0.07200138490195834
30,20,123,enterocyte of epithelium of small intestine,ABCB1,0.643362266316326
30,20,123,enterocyte of epithelium of small intestine,ABCC2,0.6523305633521663
30,20,123,enterocyte of epithelium of small intestine,ABCC3,0.40678189853738
30,20,123,enterocyte of epithelium of small intestine,SLCO1B1,
30,20,123,enterocyte of epithelium of small intestine,G6PC1,0.5010130205199872
30,20,123,enterocyte of epithelium of small intestine,PCK1,0.25337609773920744
30,20,123,enterocyte of epithelium of small intestine,CPT1A,0.3305560472743569
30,20,123,enterocyte of epithelium of small intestine,NFKB1,0.1708046673839713
30,20,123,extravillous trophoblast,CYP3A4,-0.01355834169096562
30,20,123,extravillous trophoblast,CYP3A5,0.057426176644823475
30,20,123,extravillous trophoblast,CYP2B6,
30,20,123,extravillous trophoblast,CYP2C8,-0.01355834169096562
30,20,123,extravillous trophoblast,CYP2C9,0.1653559902568578
30,20,123,extravillous trophoblast,CYP1A2,
30,20,123,extravillous trophoblast,CYP7A1,0.1362932190430045
30,20,123,extravillous trophoblast,UGT1A1,
30,20,123,extravillous trophoblast,UGT1A6,
30,20,123,extravillous trophoblast,SULT2A1,0.07995660085222055
30,20,123,extravillous trophoblast,GSTA1,-0.027390772162986503
30,20,123,extravillous trophoblast,GSTA2,0.04341654529381014
30,20,123,extravillous trophoblast,ABCB1,0.055526398149994105
30,20,123,extravillous trophoblast,ABCC2,-0.005395471110258919
30,20,123,extravillous trophoblast,ABCC3,-0.013121574231634287
30,20,123,extravillous trophoblast,SLCO1B1,-0.016633285483420687
30,20,123,extravillous trophoblast,G6PC1,-0.01923862597520161
30,20,123,extravillous trophoblast,PCK1,-0.016633285483420687
30,20,123,extravillous trophoblast,CPT1A,0.06884468369225777
30,20,123,extravillous trophoblast,NFKB1,0.08374278993238318
30,20,123,hepatocyte,CYP3A4,0.7328953671603521
30,20,123,hepatocyte,CYP3A5,0.885651538202319
30,20,123,hepatocyte,CYP2B6,0.7811255249224868
30,20,123,hepatocyte,CYP2C8,0.828497177848085
30,20,123,hepatocyte,CYP2C9,0.8943467860207713
30,20,123,hepatocyte,CYP1A2,0.5843329295904032
30,20,123,hepatocyte,CYP7A1,0.5167412199609116
30,20,123,hepatocyte,UGT1A1,0.08671896453331604
30,20,123,hepatocyte,UGT1A6,0.1544263541839336
30,20,123,hepatocyte,SULT2A1,0.6837071169110831
30,20,123,hepatocyte,GSTA1,-0.07768477785971734
30,20,123,hepatocyte,GSTA2,0.08263579791943934
30,20,123,hepatocyte,ABCB1,0.6931662546378728
30,20,123,hepatocyte,ABCC2,0.8386750328902403
30,20,123,hepatocyte,ABCC3,0.766737553721936
30,20,123,hepatocyte,SLCO1B1,0.8421445107574633
30,20,123,hepatocyte,G6PC1,0.751913047566241
30,20,123,hepatocyte,PCK1,0.6905552113094733
30,20,123,hepatocyte,CPT1A,0.7761620584006643
30,20,123,hepatocyte,NFKB1,0.7070894773470873
30,20,123,intestinal crypt stem cell,CYP3A4,0.5407293979405801
30,20,123,intestinal crypt stem cell,CYP3A5,0.5317927982016102
30,20,123,intestinal crypt stem cell,CYP2B6,0.451342622932035
30,20,123,intestinal crypt stem cell,CYP2C8,0.21839119368374674
30,20,123,intestinal crypt stem cell,CYP2C9,0.45515746456346856
30,20,123,intestinal crypt stem cell,CYP1A2,
30,20,123,intestinal crypt stem cell,CYP7A1,
30,20,123,intestinal crypt stem cell,UGT1A1,0.15549201098866325
30,20,123,intestinal crypt stem cell,UGT1A6,0.13962715661747743
30,20,123,intestinal crypt stem cell,SULT2A1,0.35317182659938384
30,20,123,intestinal crypt stem cell,GSTA1,0.5562963953047193
30,20,123,intestinal crypt stem cell,GSTA2,0.4432572244771843
30,20,123,intestinal crypt stem cell,ABCB1,0.5747993634639553
30,20,123,intestinal crypt stem cell,ABCC2,0.03370924264744974
30,20,123,intestinal crypt stem cell,ABCC3,0.38150694363838955
30,20,123,intestinal crypt stem cell,SLCO1B1,
30,20,123,intestinal crypt stem cell,G6PC1,0.3104546542553161
30,20,123,intestinal crypt stem cell,PCK1,0.41487953386071313
30,20,123,intestinal crypt stem cell,CPT1A,0.5003403830480342
30,20,123,intestinal crypt stem cell,NFKB1,0.4275867404739024
30,20,123,macrophage,CYP3A4,0.19296358259043428
30,20,123,macrophage,CYP3A5,0.12513219695865008
30,20,123,macrophage,CYP2B6,0.1286432430512142
30,20,123,macrophage,CYP2C8,0.1323593193337465
30,20,123,macrophage,CYP2C9,0.15275395272149925
30,20,123,macrophage,CYP1A2,0.10376541381784084
30,20,123,macrophage,CYP7A1,-0.01611266921212546
30,20,123,macrophage,UGT1A1,0.20849480090955647
30,20,123,macrophage,UGT1A6,0.08054301250546349
30,20,123,macrophage,SULT2A1,0.1278775575209891
30,20,123,macrophage,GSTA1,0.02475756892741279
30,20,123,macrophage,GSTA2,0.03616193065096761
30,20,123,macrophage,ABCB1,0.02673269593285645
30,20,123,macrophage,ABCC2,0.12457538309874598
30,20,123,macrophage,ABCC3,-0.016803948384871786
30,20,123,macrophage,SLCO1B1,0.13671670489586482
30,20,123,macrophage,G6PC1,0.14959010627048078
30,20,123,macrophage,PCK1,0.15018298472340527
30,20,123,macrophage,CPT1A,-0.06415873872922644
30,20,123,macrophage,NFKB1,-0.06837014433613095
30,20,123,monocyte,CYP3A4,0.21529679639588312
30,20,123,monocyte,CYP3A5,0.16928544591996503
30,20,123,monocyte,CYP2B6,0.17498794828134984
30,20,123,monocyte,CYP2C8,0.1331150374531675
30,20,123,monocyte,CYP2C9,0.16769811660886436
30,20,123,monocyte,CYP1A2,0.0840578380297626
30,20,123,monocyte,CYP7A1,0.005971608060755595
30,20,123,monocyte,UGT1A1,0.15231077592299477
30,20,123,monocyte,UGT1A6,0.047343454445853445
30,20,123,monocyte,SULT2A1,0.17398660909569147
30,20,123,monocyte,GSTA1,0.07430557303735143
30,20,123,monocyte,GSTA2,0.02725300853366516
30,20,123,monocyte,ABCB1,0.032242610757055146
30,20,123,monocyte,ABCC2,0.19351081457319852
30,20,123,monocyte,ABCC3,0.033679446550029996
30,20,123,monocyte,SLCO1B1,0.2111458198505577
30,20,123,monocyte,G6PC1,0.1873239658218509
30,20,123,monocyte,PCK1,0.1580665917037121
30,20,123,monocyte,CPT1A,-0.0439575598126573
30,20,123,monocyte,NFKB1,-0.04513139030787719
30,20,123,natural killer cell,CYP3A4,0.14950755484917727
30,20,123,natural killer cell,CYP3A5,0.11484450083823844
30,20,123,natural killer cell,CYP2B6,0.15975488582728428
30,20,123,natural killer cell,CYP2C8,0.127621343644947
30,20,123,natural killer cell,CYP2C9,0.1383216742830005
30,20,123,natural killer cell,CYP1A2,0.15440582102824119
30,20,123,natural killer cell,CYP7A1,0.016480151698935866
30,20,123,natural killer cell,UGT1A1,0.07050834283093722
30,20,123,natural killer cell,UGT1A6,0.10524352592847173
30,20,123,natural killer cell,SULT2A1,0.12434649781380974
30,20,123,natural killer cell,GSTA1,0.002744919575375365
30,20,123,natural killer cell,GSTA2,0.025039102453601893
30,20,123,natural killer cell,ABCB1,-0.00212582618662464
30,20,123,natural killer cell,ABCC2,0.18111120095027589
30,20,123,natural killer cell,ABCC3,0.10775591953443397
30,20,123,natural killer cell,SLCO1B1,0.1989460140713836
30,20,123,natural killer cell,G6PC1,0.14805961966553158
30,20,123,natural killer cell,PCK1,0.07308250496103141
30,20,123,natural killer cell,CPT1A,-0.03097541617064213
30,20,123,natural killer cell,NFKB1,-0.01500464016147441
60,10,0,"CD4-positive, alpha-beta T cell",CYP3A4,0.30956196900451755
60,10,0,"CD4-positive, alpha-beta T cell",CYP3A5,0.28080920164222817
60,10,0,"CD4-positive, alpha-beta T cell",CYP2B6,0.36280530813353756
60,10,0,"CD4-positive, alpha-beta T cell",CYP2C8,0.29849320576027966
60,10,0,"CD4-positive, alpha-beta T cell",CYP2C9,0.36415948301721185
60,10,0,"CD4-positive, alpha-beta T cell",CYP1A2,0.07317938054425639
60,10,0,"CD4-positive, alpha-beta T cell",CYP7A1,-0.01800536169561876
60,10,0,"CD4-positive, alpha-beta T cell",UGT1A1,0.10903021095751342
60,10,0,"CD4-positive, alpha-beta T cell",UGT1A6,0.041397577233043936
60,10,0,"CD4-positive, alpha-beta T cell",SULT2A1,0.32637343179204764
60,10,0,"CD4-positive, alpha-beta T cell",GSTA1,0.024870009748534688
60,10,0,"CD4-positive, alpha-beta T cell",GSTA2,0.06279103721348774
60,10,0,"CD4-positive, alpha-beta T cell",ABCB1,0.1557910354106369
60,10,0,"CD4-positive, alpha-beta T cell",ABCC2,0.31134480705790324
60,10,0,"CD4-positive, alpha-beta T cell",ABCC3,0.2936811968831713
60,10,0,"CD4-positive, alpha-beta T cell",SLCO1B1,0.303027008400706
60,10,0,"CD4-positive, alpha-beta T cell",G6PC1,0.2875684692408128
60,10,0,"CD4-positive, alpha-beta T cell",PCK1,0.2571563920182185
60,10,0,"CD4-positive, alpha-beta T cell",CPT1A,0.07355812170540987
60,10,0,"CD4-positive, alpha-beta T cell",NFKB1,0.08404290055987143
60,10,0,"CD8-positive, alpha-beta T cell",CYP3A4,0.10722264715097718
60,10,0,"CD8-positive, alpha-beta T cell",CYP3A5,0.10021276224206352
60,10,0,"CD8-positive, alpha-beta T cell",CYP2B6,0.11619284738972903
60,10,0,"CD8-positive, alpha-beta T cell",CYP2C8,0.1358164068560867
60,10,0,"CD8-positive, alpha-beta T cell",CYP2C9,0.15163482133320816
60,10,0,"CD8-positive, alpha-beta T cell",CYP1A2,-0.024769309358071586
60,10,0,"CD8-positive, alpha-beta T cell",CYP7A1,0.03240050329759969
60,10,0,"CD8-positive, alpha-beta T cell",UGT1A1,0.05581710653268478
60,10,0,"CD8-positive, alpha-beta T cell",UGT1A6,0.07030864193738919
60,10,0,"CD8-positive, alpha-beta T cell",SULT2A1,0.11924189712534541
60,10,0,"CD8-positive, alpha-beta T cell",GSTA1,0.07227924578686432
60,10,0,"CD8-positive, alpha-beta T cell",GSTA2,0.10874574416076813
60,10,0,"CD8-positive, alpha-beta T cell",ABCB1,-0.014119666075113916
60,10,0,"CD8-positive, alpha-beta T cell",ABCC2,0.10157310666266017
60,10,0,"CD8-positive, alpha-beta T cell",ABCC3,0.06759638830558409
60,10,0,"CD8-positive, alpha-beta T cell",SLCO1B1,0.21493855474765028
60,10,0,"CD8-positive, alpha-beta T cell",G6PC1,0.07167821629490569
60,10,0,"CD8-positive, alpha-beta T cell",PCK1,0.03643708406415406
60,10,0,"CD8-positive, alpha-beta T cell",CPT1A,-0.01230839953568946
60,10,0,"CD8-positive, alpha-beta T cell",NFKB1,0.01610462501263879
60,10,0,enterocyte of epithelium of large intestine,CYP3A4,0.43378913053283286
60,10,0,enterocyte of epithelium of large intestine,CYP3A5,0.3285333972639408
60,10,0,enterocyte of epithelium of large intestine,CYP2B6,0.45765520756891753
60,10,0,enterocyte of epithelium of large intestine,CYP2C8,0.21038369696168646
60,10,0,enterocyte of epithelium of large intestine,CYP2C9,0.0804061635609845
60,10,0,enterocyte of epithelium of large intestine,CYP1A2,0.11485142094122323
60,10,0,enterocyte of epithelium of large intestine,CYP7A1,-0.11713418210278789
60,10,0,enterocyte of epithelium of large intestine,UGT1A1,-0.00937305960273944
60,10,0,enterocyte of epithelium of large intestine,UGT1A6,0.15393834547002322
60,10,0,enterocyte of epithelium of large intestine,SULT2A1,-0.010411888469271302
60,10,0,enterocyte of epithelium of large intestine,GSTA1,-0.17379865108155684
60,10,0,enterocyte of epithelium of large intestine,GSTA2,-0.038111630975581644
60,10,0,enterocyte of epithelium of large intestine,ABCB1,0.41478911099164256
60,10,0,enterocyte of epithelium of large intestine,ABCC2,-0.08103946253617954
60,10,0,enterocyte of epithelium of large intestine,ABCC3,0.2944414816872225
60,10,0,enterocyte of epithelium of large intestine,SLCO1B1,0.038011347489130536
60,10,0,enterocyte of epithelium of large intestine,G6PC1,-0.08987749792295713
60,10,0,enterocyte of epithelium of large intestine,PCK1,0.12339098744854964
60,10,0,enterocyte of epithelium of large intestine,CPT1A,0.16168679350937704
60,10,0,enterocyte of epithelium of large intestine,NFKB1,0.07199237557439091
60,10,0,enterocyte of epithelium of small intestine,CYP3A4,0.628235294117647
60,10,0,enterocyte of epithelium of small intestine,CYP3A5,0.8013925570228091
60,10,0,enterocyte of epithelium of small intestine,CYP2B6,0.6900096260456731
60,10,0,enterocyte of epithelium of small intestine,CYP2C8,0.0999683564580305
60,10,0,enterocyte of epithelium of small intestine,CYP2C9,0.6336134453781512
60,10,0,enterocyte of epithelium of small intestine,CYP1A2,
60,10,0,enterocyte of epithelium of small intestine,CYP7A1,-0.12669442267821104
60,10,0,enterocyte of epithelium of small intestine,UGT1A1,0.6156542617046818
60,10,0,enterocyte of epithelium of small intestine,UGT1A6,0.05923705191507977
60,10,0,enterocyte of epithelium of small intestine,SULT2A1,0.490287882203317
60,10,0,enterocyte of epithelium of small intestine,GSTA1,0.11327731092436974
60,10,0,enterocyte of epithelium of small intestine,GSTA2,0.028860929729781635
60,10,0,enterocyte of epithelium of small intestine,ABCB1,0.71937575030012
60,10,0,enterocyte of epithelium of small intestine,ABCC2,0.8211481670594242
60,10,0,enterocyte of epithelium of small intestine,ABCC3,0.4863865546218487
60,10,0,enterocyte of epithelium of small intestine,SLCO1B1,
60,10,0,enterocyte of epithelium of small intestine,G6PC1,0.656753788913642
60,10,0,enterocyte of epithelium of small intestine,PCK1,0.40561824729891954
60,10,0,enterocyte of epithelium of small intestine,CPT1A,0.39524609843937575
60,10,0,enterocyte of epithelium of small intestine,NFKB1,0.1278782204022951
60,10,0,extravillous trophoblast,CYP3A4,-0.027578061964651884
60,10,0,extravillous trophoblast,CYP3A5,-0.04531848496957371
60,10,0,extravillous trophoblast,CYP2B6,
60,10,0,extravillous trophoblast,CYP2C8,-0.027578061964651884
60,10,0,extravillous trophoblast,CYP2C9,-0.03926389508190412
60,10,0,extravillous trophoblast,CYP1A2,
60,10,0,extravillous trophoblast,CYP7A1,0.11349291971696662
60,10,0,extravillous trophoblast,UGT1A1,
60,10,0,extravillous trophoblast,UGT1A6,
60,10,0,extravillous trophoblast,SULT2A1,-0.03054344583507911
60,10,0,extravillous trophoblast,GSTA1,-0.05990008905459796
60,10,0,extravillous trophoblast,GSTA2,-0.08461465953913783
60,10,0,extravillous trophoblast,ABCB1,0.13721692262143514
60,10,0,extravillous trophoblast,ABCC2,0.0351053796168882
60,10,0,extravillous trophoblast,ABCC3,0.0509281297753672
60,10,0,extravillous trophoblast,SLCO1B1,-0.03388949400138704
60,10,0,extravillous trophoblast,G6PC1,-0.03926389508190412
60,10,0,extravillous trophoblast,PCK1,-0.03388949400138704
60,10,0,extravillous trophoblast,CPT1A,0.07774296146526954
60,10,0,extravillous trophoblast,NFKB1,0.15338398941839718
60,10,0,hepatocyte,CYP3A4,0.7865660729195411
60,10,0,hepatocyte,CYP3A5,0.9142474500287753
60,10,0,hepatocyte,CYP2B6,0.8168137927520701
60,10,0,hepatocyte,CYP2C8,0.8513026874225936
60,10,0,hepatocyte,CYP2C9,0.9281381794302003
60,10,0,hepatocyte,CYP1A2,0.7447941764032466
60,10,0,hepatocyte,CYP7A1,0.6111151656830399
60,10,0,hepatocyte,UGT1A1,0.2531345505220339
60,10,0,hepatocyte,UGT1A6,0.20841519115049717
60,10,0,hepatocyte,SULT2A1,0.6883188537888818
60,10,0,hepatocyte,GSTA1,-0.10986266377465982
60,10,0,hepatocyte,GSTA2,-0.005144549636749733
60,10,0,hepatocyte,ABCB1,0.7478191909632113
60,10,0,hepatocyte,ABCC2,0.8526645191775801
60,10,0,hepatocyte,ABCC3,0.8076871325660021
60,10,0,hepatocyte,SLCO1B1,0.8588176978734079
60,10,0,hepatocyte,G6PC1,0.8078124840126059
60,10,0,hepatocyte,PCK1,0.7293730410766973
60,10,0,hepatocyte,CPT1A,0.8155393314189625
60,10,0,hepatocyte,NFKB1,0.740503729983799
60,10,0,intestinal crypt stem cell,CYP3A4,0.7887040199656553
60,10,0,intestinal crypt stem cell,CYP3A5,0.8644016577853639
60,10,0,intestinal crypt stem cell,CYP2B6,0.43843381232588297
60,10,0,intestinal crypt stem cell,CYP2C8,0.3062170880620048
60,10,0,intestinal crypt stem cell,CYP2C9,0.6394835715692436
60,10,0,intestinal crypt stem cell,CYP1A2,
60,10,0,intestinal crypt stem cell,CYP7A1,
60,10,0,intestinal crypt stem cell,UGT1A1,0.3415777791728035
60,10,0,intestinal crypt stem cell,UGT1A6,0.08165789014986795
60,10,0,intestinal crypt stem cell,SULT2A1,0.39570153046646417
60,10,0,intestinal crypt stem cell,GSTA1,0.6428067378165944
60,10,0,intestinal crypt stem cell,GSTA2,0.6334577021214047
60,10,0,intestinal crypt stem cell,ABCB1,0.8363746387902238
60,10,0,intestinal crypt stem cell,ABCC2,0.0730780504767035
60,10,0,intestinal crypt stem cell,ABCC3,0.6893840139883739
60,10,0,intestinal crypt stem cell,SLCO1B1,
60,10,0,intestinal crypt stem cell,G6PC1,0.5369774604179947
60,10,0,intestinal crypt stem cell,PCK1,0.7240649295794825
60,10,0,intestinal crypt stem cell,CPT1A,0.8432301686163731
60,10,0,intestinal crypt stem cell,NFKB1,0.6851497161545759
60,10,0,macrophage,CYP3A4,0.2432248850469107
60,10,0,macrophage,CYP3A5,0.15790293282268675
60,10,0,macrophage,CYP2B6,0.17165726292020655
60,10,0,macrophage,CYP2C8,0.16345914901690492
60,10,0,macrophage,CYP2C9,0.17979888239733452
60,10,0,macrophage,CYP1A2,0.10982098136502687
60,10,0,macrophage,CYP7A1,-0.014387606341015465
60,10,0,macrophage,UGT1A1,0.187912453349439
60,10,0,macrophage,UGT1A6,0.18258455029699538
60,10,0,macrophage,SULT2A1,0.1773996869834011
60,10,0,macrophage,GSTA1,0.015509915001799723
60,10,0,macrophage,GSTA2,0.03718404178013111
60,10,0,macrophage,ABCB1,0.09551828986182137
60,10,0,macrophage,ABCC2,0.20235795017897282
60,10,0,macrophage,ABCC3,-0.02814300084625881
60,10,0,macrophage,SLCO1B1,0.18558757279567994
60,10,0,macrophage,G6PC1,0.168738676215934
60,10,0,macrophage,PCK1,0.1842620474660827
60,10,0,macrophage,CPT1A,-0.056920468894041044
60,10,0,macrophage,NFKB1,-0.06466848829342672
